Id,Price
9308,174615.02991988132
2559,172480.6084207625
6648,183100.43308165422
15260,173234.855406962
5113,181172.719929884
16492,185508.02750032427
12034,263582.23635775625
7248,216758.19101797676
2171,208938.3948711639
10594,183095.2893871403
13241,193728.6441072658
7032,158649.46884042345
4884,161792.7729069302
903,203441.78938437358
162,173144.26184045145
6566,298699.4355181171
8249,130651.84520852043
13106,206518.82386612857
256,133718.86683165835
7976,171067.35499729202
8575,168368.54275310689
7591,300202.9677163967
3204,274835.35414497467
15804,186836.99882066034
1525,322994.5411574353
9038,203342.72820134854
13628,194852.69807766515
10016,193890.07239025726
10208,232586.09846747745
2008,202624.67416911718
13029,206084.39635263366
5099,131946.0003957467
9923,284580.9134131057
9461,134331.55604585857
11086,183534.22087206598
15057,247973.1426280938
10689,177201.01853219946
2053,212947.11921493907
16630,172299.92372524692
4985,171731.19231376256
13881,223761.5561323351
13225,185508.02750032427
5779,83557.78421656045
10262,186542.43046923904
10762,224867.6428929108
9513,199093.63494860055
11128,178538.03387058232
2074,302829.28742846346
933,197132.59291710373
2780,185151.28093649165
6594,127407.59928994582
15394,258371.22506681093
14863,150039.01052398316
6698,203142.43467063896
1611,266525.2067936317
174,181977.58589044816
5160,268333.9639549369
3295,302049.6055537039
4559,378453.61070729623
8254,165818.17359504433
10228,113206.11113782504
13924,134467.94312881384
15341,233064.19936479942
4353,168670.38814192216
4334,87888.8513521499
1872,160214.68869606018
7823,178429.6848270743
310,150010.64802844942
3704,256241.1973151244
11615,245422.99953642025
6605,218457.52996197864
3381,184965.33079022347
2143,147376.47923950374
3191,246755.35044003525
13980,138243.31272725787
15613,178422.71389956475
10943,271557.3160857572
9654,185742.56546760668
16053,349980.3071680403
14931,214992.1955705097
8299,218208.15692824716
2147,172752.31356592537
11567,340587.9016462061
5905,145392.03671406387
11160,121981.13956154918
8275,149594.791923666
16398,248786.00519936046
11229,187340.7798536297
10309,171668.32353026324
7340,264002.97223147965
7653,170321.82347899905
272,219771.0124473653
9831,222527.8363713892
5016,171965.91888176312
5968,88535.391798118
796,245803.66775344784
12123,135958.83924497216
16629,182453.7154265159
2637,185309.73416357677
6194,214278.2073813383
6216,354312.64891777217
14346,178315.9357765826
6428,137830.6648499918
2891,312207.96911659866
84,194336.114923319
9260,235796.06307784896
15250,162192.9533360396
2348,190748.76975019227
10427,249553.36262931486
13230,264393.1488340661
1691,196948.7261440656
8803,137875.64911411077
5464,276893.0917791813
10559,117115.00016131504
16787,243284.10633430147
4278,166089.51250326642
6183,165105.6744328932
12775,168704.05493090773
10104,179182.49412791192
13663,208594.7717151839
9404,259321.37550099418
14724,195565.42709141527
10040,185941.4554267952
4646,192831.31981621849
4754,163793.1269542875
3310,222089.76593678596
2003,188589.08885054247
7312,205312.25883880173
10921,252733.1116837627
13419,293773.129032891
10105,162260.91230887597
2196,395143.953944096
12659,254332.44145117322
4380,220368.42178118753
10847,158009.06496446917
10805,266044.7597046356
8709,107473.06834851162
8319,193014.07821314989
2215,190268.36590389628
7000,176745.01199658224
7701,114072.61873690462
9678,210552.29928722073
14026,259404.47187915343
7971,167369.47724276982
13734,144933.89873963685
16483,216155.58125386314
6150,212751.78073252502
2931,266046.80151550076
5418,187115.4708321796
1662,413267.5903614105
2441,221359.8098347266
669,174306.24770472155
7734,191375.9378458264
6010,249615.96470670865
266,148952.84043476617
632,138545.7116436219
16221,110785.64415667692
11832,178208.41377237826
5035,130480.44416481009
37,118805.08299727697
6168,189626.7609329751
11757,187995.655384989
8086,137535.99658048627
6529,214269.2125267783
15121,196764.2591058309
13904,149937.0433573653
3711,166197.33834658295
16563,128324.16925586027
14494,178913.96386234002
3006,209586.67018413232
15299,152414.15437042265
92,280557.012253239
8066,188389.10613489852
16071,203066.55221597617
10662,168645.24480467808
3883,258897.3462948812
5511,129054.88870741548
2821,267324.08988005546
9570,187807.35369748663
4326,260761.9678832777
9251,214880.71908201004
9031,203327.92636642387
12689,195180.02216773754
16380,198792.29536792063
1053,231381.66840169148
4568,179898.43115013523
16140,117238.15333455826
14356,385738.8934335676
8466,187774.50329547128
15652,153773.96473057492
3285,127082.67679968587
3198,172661.81340960623
14088,351848.2849134653
2268,125861.99394027166
15472,220532.7957499157
1203,185584.4899482374
7157,313880.76029314817
6886,194867.3971961602
5083,269994.0931058089
7467,116382.26279771939
14068,202675.00494318345
2080,194438.8972632493
10865,155270.98643351387
13516,182863.43071353628
14150,203109.28828017507
7609,122098.92980162018
2144,340968.5271232843
10357,201927.3657739408
2396,224742.6305216092
1526,316986.0602860839
10890,236491.1798877199
8638,370778.34017138183
6050,245616.19936567202
7639,116554.1613392597
10544,199613.05325434735
9577,234890.16273374177
13195,213513.17758303415
3484,222698.164782804
16668,394062.8957015852
7171,184929.65272218335
8547,217680.26571117426
12735,241081.70995498766
9093,201417.94516397503
15323,225771.12627924254
14897,144952.02632327587
5135,136486.9592688383
5327,219618.08438527107
13133,230288.4914527817
1676,286465.8151227317
16296,264084.3797232404
1095,159340.89945145347
12528,156619.31350997905
7348,275558.17353382584
11663,177759.77676474504
1803,200413.35515325118
1510,243833.4264592446
16045,194340.25494115276
2900,152295.06335639866
3236,177877.4637423115
1318,299517.43973121047
14948,233310.70936966277
7840,267444.4572721246
15325,183610.39288414895
8700,163607.57830176494
15706,191147.16455051713
14449,168150.33324594222
16117,203010.40718831605
4529,203739.52851844014
11199,188213.50024998756
4052,269793.43894848344
821,202166.82960628482
68,233508.2522177528
554,128643.46357871598
452,200663.37432626224
11394,292236.2508498462
11393,171523.46616526265
9535,155988.2110581632
4024,183121.37180047392
10069,211415.39672130195
12007,156387.87768130717
12368,365059.1220883973
1259,357674.4040411941
1124,306899.5948342896
3707,199192.05519493046
8767,167316.4190034625
1919,167232.0116079777
16741,165711.07038340266
6664,260150.0345646204
5688,344745.07777666167
7799,159304.08605614505
14843,344687.7430778209
7532,151467.8338448167
8133,155421.07880601674
6264,342366.7145175568
4125,165342.7322929172
2410,190504.4885952532
13607,200597.5030861365
1716,270830.63069823285
1370,139508.1163256135
2273,323410.9323820859
15298,342281.92028876743
4284,227916.6909584106
12303,155607.99660783925
7808,143521.78049803135
2203,149410.47576319275
7237,130893.66130970318
15864,153392.33282794303
2844,185666.0662816668
5729,168343.58286476554
11812,358963.1255856304
1779,163090.16702877113
6442,143307.23194286326
6160,221259.3701017684
8266,199329.66690159938
9903,161169.56070923325
2867,137949.16245541838
6998,184931.2407293927
13932,167719.5359566815
12587,166503.99598512836
3611,252563.52462304337
2646,284396.42876064096
1890,173422.12928777275
860,275218.05494988855
14187,205339.12927960316
12569,272328.19826527743
1276,94489.58699907185
12025,195494.44124645978
4890,349767.5778492619
14410,307441.87294624053
10352,305521.49880353786
11407,430664.2239828521
10384,172702.19673935085
7622,323766.43519351224
12578,169014.38573137968
15820,172773.56665050235
563,205385.6496854574
15226,167149.65831774138
6396,213709.90849810626
6247,150872.28275379882
3339,162972.6084966177
10975,264531.0692285043
7475,115411.07974769463
11129,219402.29809821513
3051,231253.01814190837
10232,250911.56931802782
14106,192366.903580216
5502,218334.55523507565
4558,88659.91006170696
4181,151567.64739174122
8426,131946.0003957467
6611,183920.7073249795
14641,154854.46491755822
15539,264928.46953763155
13119,164526.59816500967
11716,165492.33301833205
7316,223175.09508726097
7791,120256.48415254806
13034,384652.1809914135
1068,244285.04351130678
4060,184167.04969058072
10172,221001.90996499232
2591,195774.06571250618
12494,365603.37015161355
7828,342733.24312978756
15284,182923.44005502955
7947,181007.49862868394
16335,215742.72163898632
10234,315458.0653205174
2797,245955.76226037068
5341,254503.77190293546
3059,301915.61624245346
1559,86526.02789202261
15320,275991.5486544707
10284,381251.4329343789
4134,213987.55033147562
4481,191737.92928547983
7222,171570.43289231544
4062,214292.78744540128
2192,183033.0535019311
9637,183891.4183678896
16236,165783.351014152
4272,171632.37743894174
9406,284690.3311934565
14309,209853.43936140055
1946,301551.79594796116
16235,232091.60961814364
7146,176631.32749354094
16784,234718.3123089211
349,303576.57305093127
6251,173360.80559334732
5128,363444.0787507967
11718,167928.85420587627
16721,115005.71137808393
12517,189211.22557594083
15961,196982.57935374868
9428,168223.73762901526
14541,153020.9463847488
10168,120715.92064795995
11270,170535.38897838807
13210,254836.62337840267
11518,170606.7048513514
12612,180016.7208252547
16352,128814.51026900219
9935,167667.27572921113
15521,291189.2348164142
11482,189614.93912751693
11443,193282.77134993268
9459,241697.0819609613
9218,187647.2469418248
854,149180.72757615903
5619,147460.21710570893
9208,177947.22766464134
4391,158498.10270653293
15207,166179.3330871473
7183,187158.12186120122
16442,217044.55769261948
7936,101805.6469754466
10606,322195.0797804147
4979,164232.20147530703
4854,290610.9333018189
16476,134415.56750195273
10516,164599.99634813846
16261,302888.75148447097
90,311534.75900013995
5433,179866.48242740444
14338,141374.10005144126
13487,251070.31275423482
8211,422566.5396073981
170,187853.46695604612
14051,115629.56288777507
10686,169416.1518777584
7595,294506.94033905905
6777,360262.52609758003
14661,179060.4798594186
13991,334291.96916874184
16795,169100.10157098473
2740,136638.99144432525
7368,351309.53933123354
2413,255471.95570464985
1852,433883.8586218558
15200,408066.1476657865
8467,326304.0232896854
16379,262585.39839817584
3375,183610.39288414895
5945,388344.80768244073
2641,182046.79297507805
2837,288937.94397638785
3498,218716.3583557002
10876,159048.58512509352
1285,209030.618108694
9285,226736.9805901745
4015,300364.9140519853
2526,186644.9899667288
7814,202347.32327977693
7117,260431.45087476284
12359,138230.68518718545
3303,299261.01139722276
13874,187181.56323565298
5484,182631.96650212895
15067,164446.8004769483
12639,210318.0336255973
3388,221911.40781449256
4256,186461.25135405443
15738,211959.8687722209
14049,184313.57527864902
15780,191292.66696812274
9564,178208.41377237826
11910,210157.77386231636
11315,172597.79431115199
1733,166511.1003517376
3910,329509.2560499242
7552,379923.418178673
254,192142.5725949057
5222,214097.60076316426
8314,227058.62449324693
16743,161405.60230893068
10335,120843.90998078237
8226,269789.6603333655
12254,225565.87160505142
13152,235802.21218201675
15020,198569.4239327052
16349,226167.4785979918
11924,183690.9133988232
12543,186716.1966033069
14114,233635.8348087638
12318,307543.70849440276
15383,178121.26181226815
6679,195898.58801151993
635,172561.642696135
15993,264841.63663583936
11375,181698.71903386185
11216,182896.51983597025
15401,232312.45046726128
11301,160258.35665966733
13804,246717.1122649202
10839,194302.01797375706
1588,318691.9427606146
3596,184629.52884086245
5816,171406.68846316455
8099,150483.01932506313
6551,202677.58167457895
14075,443447.8423226993
13431,202805.44451241792
9481,315192.1263790516
5295,163137.90803543877
15859,340840.90306055
10634,331787.16780584626
444,218311.95692564553
11686,278915.25333400455
1213,209559.56650744705
13970,233492.10782108613
6849,399993.9330795123
9911,216773.5902356893
5649,157047.98465121558
7184,235395.12730449307
5877,286292.7554841998
1655,240236.50966134135
15301,205670.8608858921
12389,232363.3797025575
5241,288412.68516059464
7048,170261.38445917668
10574,145405.36497826237
8593,166470.28184871346
4752,179349.19324455364
14663,199897.96360868486
10994,213823.80249333585
87,85389.11578665361
5132,131946.0003957467
6372,348985.6890291533
7411,306040.83090156544
3319,239911.61831493553
9355,130651.84520852043
5139,245244.55481252383
56,248134.4829582179
3249,165804.6472776649
5047,86081.44924613298
13238,257722.09565720725
2190,280648.3965803678
15599,178957.8215184643
6542,167737.2848904933
1968,149443.02008380974
5630,190642.35521588757
9157,294301.14202533994
789,199316.69154641556
1413,250966.96234857378
12514,190900.98758325458
13459,145484.0068286844
1345,244924.91249992597
4034,204091.7239802641
15169,148793.91760228708
6770,227499.74972629224
3334,188037.66049024262
12998,169756.4849229977
15870,228855.2141079805
1871,153699.2884494383
5770,161893.33087912572
13196,122226.96249702359
7633,209965.91920605197
10699,205720.03215814527
15470,191670.79043971517
1903,456094.1900104677
13860,218792.69715935978
7649,183325.7504569943
11043,207503.33078066437
2922,225043.26135993784
7538,267136.7842408711
9477,117416.66401604848
117,436783.7744321523
1457,251341.0501152826
7082,177875.31120039424
3053,251791.59830825508
12522,126112.52172698188
5744,354327.34711553773
13566,344254.8981964246
1464,135573.9773156185
3852,127241.48899212656
9557,205525.87640544094
14719,372786.70522604196
13978,149892.8224576416
3286,162200.95489290264
13019,354971.1215756566
1421,166775.95256186844
13502,186467.9458482934
14811,133651.997302017
9297,290062.3584778103
7749,384340.0011246112
16555,149400.98860893128
14576,186155.41917657002
12766,151575.02840822292
4679,183944.67712479792
10033,194157.86754076218
11231,265522.9720332739
15112,153511.44375086768
10617,186630.63346846934
2175,169027.57371936235
16502,439615.5448530256
10106,195075.1992955437
12561,171182.4941623817
15907,288708.2416279232
8069,127158.68617163406
8316,131946.0003957467
12343,248931.42270213942
12092,185019.68212105567
1527,176305.13925529725
10010,266184.0919481147
655,120339.60607414768
10549,147436.79051680642
3248,123966.9290964815
13499,286441.1336005577
14959,191954.18568070763
6070,164817.59882686453
11360,244902.4376954582
12102,199578.94714210616
11870,301495.06103520846
3713,104664.57248727408
3230,159373.84159610674
7742,231088.3828679103
15092,347395.7868769536
8728,295304.9312001101
3386,148095.4348228945
9409,146424.4846908848
16545,260790.57977969636
3127,168206.83825791202
11344,183507.9326884531
2112,212765.87142168224
7310,207003.16276114655
6313,200079.6666056794
3681,397599.8023002764
5114,340631.52676028287
270,165747.23839102293
14350,188408.18498159444
12223,328750.5278627109
1066,178845.11308079585
16116,342381.13811784616
11410,478324.8302240784
4088,181301.37384205154
5956,182359.96448933255
14669,179373.29159357763
13871,156978.43679877883
4126,218993.6403850978
12114,210805.64625506662
16607,157802.05026457767
4266,253400.38301445908
13518,199028.7138595305
11856,311729.53515454853
3885,227404.20948619407
8891,148939.71521496822
4964,196891.87930261772
7696,160919.34439103596
6894,153785.14134263218
9766,167924.3866716307
4800,166317.85541216464
2840,198179.71645917604
4743,167795.165519432
13562,445595.5583183488
8301,203342.72820134854
5405,159884.88619886283
1535,179359.40492828554
9073,132339.60359061213
1698,331414.937441213
12262,244109.99718930494
6794,170991.48166840384
12701,171075.0198829092
8432,178053.3158946511
13540,140581.8388595659
8629,162144.76656117453
1440,187575.84343081454
8596,206163.1976991558
9575,279522.12399229535
14976,115341.59422202881
3149,216411.0225497238
5157,167998.9923821008
10748,182886.5264007259
9719,357160.76069105795
6376,174149.8226150609
9733,174943.28990540883
4749,185032.97628505336
4994,364081.0780720118
538,179867.745643056
5512,139966.62117792657
9778,157814.1800235944
9761,153154.84019287306
3174,363263.7539170661
13429,199066.03400143524
10467,89856.23512928051
14129,185867.12212937488
13608,255803.28192091035
11106,153803.26890862643
12048,174998.64174033914
1054,363775.45034153166
3582,294333.7093699565
1566,168104.47814117206
11529,160014.50154157804
11859,158931.1812512109
10582,151163.40371572674
14907,414222.0344214538
14039,163594.08282558614
10489,173130.2141829653
3331,332160.1765161544
10153,253291.14302160384
5271,165946.72162182286
11871,380523.2083068089
776,136932.9521762527
3994,150043.67905385143
9433,83786.20889634683
14275,144302.72415686524
8030,300159.94355537626
8169,281941.3191113222
8053,189024.6315122263
4822,240040.97916205338
13197,236897.08585607604
13634,282678.67850001465
8951,190028.71954815433
12176,241874.15944345426
15471,153251.77842445506
14962,154818.13300848106
12512,120231.99596639688
8697,422758.04867815756
7095,233117.3811633421
13639,209140.3483865009
16660,169046.2500777349
5848,148130.67260046533
5386,204808.07084681457
10880,309925.1880558859
3954,185116.9203410073
13426,318223.5699558146
5966,188429.63445955227
16315,243459.28343106207
7455,179940.6032153306
11071,224356.73467910298
14740,204676.4286910186
16087,190702.77125129767
8931,245328.78347365346
15289,153594.4113288154
16089,263710.1754081218
12128,187774.50329547128
4724,227436.0208801421
8585,195699.9828119268
7188,211074.7559095559
5423,166028.98220936643
10488,200231.22043195515
5980,223555.25198021575
8376,229596.21577523093
12397,146380.00387158926
16496,183872.09922044686
4891,280004.6062086126
9710,157448.08618385703
6339,174044.38991875752
244,206457.65334146627
5002,238822.49931019527
5358,182293.71392450845
7636,160318.7341476683
9361,327809.68323908333
3601,139416.0616121201
15755,173789.18547208465
172,194197.51703965748
3037,334136.11571107
577,227856.14189443502
3607,192324.57312989343
2515,130576.36840606641
10413,163265.69274358737
10511,225917.8044014714
4637,468415.5672593698
12736,285297.2569243415
9534,234049.02104769257
11641,165457.10809091065
10419,255118.61984995735
15313,204306.46022501396
14915,200053.29866245287
12409,380323.19395980064
9405,133224.58472962602
14066,204370.05811806975
14108,190973.7317421877
11931,229295.92199575237
11464,351636.2875908141
926,155949.4331464964
11190,217044.55769261948
10260,187774.50329547128
12712,213509.19675406182
1234,206504.44204157134
11608,115341.59422202881
3776,251231.99764665336
4881,205942.99880954463
10266,188216.45343886004
3262,255195.85070155284
3576,386757.7082997292
16604,360208.67763449595
8041,185298.13794977157
10691,221033.90374856748
8357,185607.29788060448
11661,149020.93550557698
4453,234435.87530371748
15936,216217.02283019046
8463,301405.63603584486
15770,229957.20949040866
466,170569.20486206704
14965,103294.07521259047
11227,178798.9855116911
9894,294238.41204779316
11746,192981.42402439957
4118,149250.47344947545
756,342827.58096789726
15589,180343.2579353828
109,322070.21880418813
5778,207958.11396239573
1731,105563.02054561721
3450,161681.10119100858
2961,206616.7891727625
222,185096.0597724071
11454,337523.8431391595
7339,189046.52134729276
12096,119924.16908519153
14074,207630.27967794964
4058,378900.51820421824
6603,285340.13177510316
3289,130582.83515682949
16681,244806.32565158862
8200,287401.5103164292
3343,168716.02354413838
7802,174301.87340049687
2082,378609.87298357935
217,252942.30696958065
1720,166586.15546300745
7224,237373.01596349364
6176,162735.7131444441
12571,298103.56502641144
16666,321240.0376849466
8908,201528.65789764797
6914,196561.44869807546
5428,186333.24242976276
381,170898.05069230165
3991,180695.956571608
16365,253008.8867207996
1046,207951.938995007
391,162812.33073254031
9212,324803.63790878584
3022,184207.3848296746
9961,140690.27008001052
6764,239450.41330518207
7720,181590.83912071915
4809,221579.05652732815
8877,242222.2839224056
7817,177225.11952747632
10614,127211.03694574293
5553,226032.46303121105
16488,134813.43156691876
11002,175655.61025335305
13592,342131.32390311285
15050,222412.27566074755
13553,294586.53406493086
9041,181070.62238234002
5461,320692.1254073305
16274,310478.9243679015
2138,172954.6485248579
6245,164862.2489857958
8245,196368.69607767696
6491,215154.0853703963
13218,196764.2591058309
13101,129678.84892536848
10462,151994.0826894983
4079,191027.8195414074
1506,440360.4322677836
14107,137556.29182126326
12215,263712.9313536749
11576,301667.32374144153
10567,219474.92159016305
12713,213520.18697316776
1468,437673.02207733336
2549,275598.2766391351
4172,226760.71883041447
12380,224165.5896598125
3513,113378.70920292645
8165,254163.0951648071
1127,205305.52778032338
14601,396820.08353025187
15526,326565.4816912822
986,297918.11580042954
14968,208207.54310616813
9348,200268.56547526212
6317,290015.9445854331
7497,99023.70738371524
5079,357770.07726999355
528,176163.96518126782
10964,180122.08410976653
5812,295159.76455932594
11022,211939.22069844074
16251,142890.8275962205
5863,118235.46974588181
8664,207966.14142424523
5396,184064.77228131337
6917,250940.83869981038
12776,132339.60359061213
473,230981.63874792948
13333,234186.60185894676
13023,191011.18228716415
7357,190855.48335327636
10955,414871.1769736966
11914,361273.44044876983
12535,162094.34434990372
11205,203896.54550483674
13209,192207.07955828632
16119,308578.34105475375
2174,194302.1912020296
4834,207742.06054159996
10151,179827.72403809702
5584,214188.6227919193
6672,200817.59561666855
12858,283171.1438831886
5106,171491.7763902253
8884,179079.60533438085
13766,174531.86625902815
12556,132503.3602106525
12910,231949.6957926634
6258,131946.0003957467
7100,240128.86130365965
1793,189350.5077177933
3335,180500.26482011884
12835,189733.48528517454
10591,164714.85441540525
15707,234522.14119999402
16389,164491.48200456199
7440,363068.12734298717
6293,177894.86391175393
3937,186542.92228133554
16527,202316.50964576114
5102,224708.95296704173
10734,373192.76929216215
7986,164391.0947355883
6495,105251.50985182947
9571,218751.5064562632
5131,201860.91941534396
10761,324763.2675338179
143,395010.38558390544
13829,177418.7253284647
13662,229957.900637897
1771,153680.257768279
5448,202458.53055503397
8594,173809.02531295505
12038,343746.134839609
16471,195991.47561978755
16764,151852.84185471025
1282,182581.64350030012
15101,266798.92647939327
9473,147867.04220927748
2324,345497.31883162755
14448,257837.53295618264
6000,102460.34753144009
2077,120118.1956461961
12960,243970.2455003871
15837,200938.03503677578
8805,233892.46612045832
9987,225952.40141496438
1580,238753.45914684155
11089,132339.60359061213
10926,224091.01291122934
12773,430780.26022776606
6490,267020.4712448406
10858,134175.04717423336
2831,146031.26831334396
16326,169643.11649004577
371,240535.49596391115
8852,202494.41564789455
6713,270174.29435358586
4230,189638.84514055174
3639,217044.55769261948
3642,200427.47743197472
5149,186685.987077106
2861,197218.67754906483
13300,96706.525077704
2807,261498.49398917472
5919,109039.33539805017
12716,427073.35565921717
4271,249396.42362696235
16055,241840.49427004516
3747,237370.75404044054
5857,260451.3707802429
6884,372889.71335867577
16027,282437.3616339907
3512,363253.79035003774
5181,179972.70417089306
16732,281394.9188559426
1908,188030.63281137293
12082,176551.80524274416
7286,138913.08751119635
8216,146521.07128945165
6929,298050.1385514098
3950,309522.32690882415
12479,175531.4633830757
877,144369.45764700614
1366,195085.7105539686
384,140689.75020796058
5767,201284.2638533193
6910,164136.1017952713
187,206968.6005145944
10164,289234.9821825001
8603,234455.36691101044
15834,175208.69456156786
3078,131960.5058776027
3479,251356.67488696266
6671,229137.83745012415
6078,167986.50622397347
16271,146927.86173980456
16191,166807.36958951177
11544,170681.0599664904
7781,195715.2692381728
14918,328419.01713005966
6238,196506.05230756057
12989,197463.82322751562
11907,166610.34612262988
9696,151382.9114471767
14084,339653.5755021495
3895,150055.71233401744
4367,178525.97275622986
8453,85224.87781257514
7638,336416.82979119464
8373,227962.777273514
4674,186644.9899667288
15787,172057.1896322215
5903,257805.41123422037
13679,206516.09550513705
9018,352521.97439790616
15823,252702.82588446172
13289,151554.25961963553
9896,189718.5796631426
14436,202645.79446816686
5547,245369.70023632346
4048,283397.0260661978
16579,204873.60515482095
8550,200100.6644198337
9385,287789.5474339605
5242,156176.1872549101
31,256596.403141149
6144,276165.24603600276
3990,201176.17149337102
2523,110370.34323620745
12608,266798.92647939327
7234,188859.00525072022
15264,210195.42726068347
9623,183934.7506157849
3161,341137.8122336005
7425,111926.5513517503
13021,254704.8688930742
4044,150791.16012059944
15411,307957.56543036504
979,266046.80151550076
5514,287727.9015260879
4817,172414.2280736046
2115,188098.91439731632
10571,275083.9042371262
8992,221573.37634665312
15546,174144.0652880766
11359,142509.80580699383
11972,182119.92540538355
12838,167645.1808415425
5948,131946.0003957467
422,272116.0801405363
4855,160404.5339042206
16197,120712.67672311563
8926,331631.9138752937
5703,182725.29427195064
8848,205059.94228587337
7039,307424.4902974329
3806,155694.44948978175
15154,236273.9139923428
13132,184916.04168852704
7438,190350.2251913378
4398,204301.35100977734
2440,185694.07385790357
3751,171206.04898936348
1476,178020.68068600626
2264,277645.76094400446
16444,179124.8032496721
10704,177621.98551485335
4033,149410.47576319275
4508,127059.7905025988
16290,251236.3061001695
10387,204616.10253337675
5457,159063.69400215347
4910,306212.1052163446
7451,196590.96867786508
10732,182509.01145562617
8015,141624.11452172403
6148,177574.53944751606
5892,230727.82365313833
7825,213369.5663777384
6851,214649.96327808607
6633,208451.3545720118
2139,257185.63537793636
10213,295948.3719840446
2830,204202.1871305487
13907,140383.86788695524
15897,383206.9623886463
8311,186154.70979980956
14230,210518.1220260657
3878,191590.58066396345
13732,188993.51803257808
12110,181845.54980534673
10675,394071.93086515536
12946,149790.55239207298
16754,223420.5668116577
4394,280785.64968376304
16728,180951.84693893208
14378,351846.93571866077
9949,173958.83744237688
994,198722.9795666369
13258,158242.96277429146
5883,326483.5117747838
6933,336126.2568432291
13193,224168.63280461566
13286,171986.8238984004
13407,393027.3628711408
7512,129526.48969396054
7221,197276.70256823127
14428,190395.4083651313
1740,199333.0541149075
3,149219.58174025148
12952,236652.71543150273
11537,135349.1570196882
2558,145232.7845598098
14081,283379.8962290592
3517,244309.89805145763
7149,220861.6057788461
15777,118468.72229479843
8995,220062.01830447218
826,409310.34966451296
509,284119.8774579065
14875,295507.7481640634
6591,155604.50955953193
11283,113628.78894357337
9897,236278.44956954045
14902,186442.19229345935
14291,174694.39582333728
3162,244663.88829101407
4206,190095.3001185675
11580,199248.23836887424
2007,250208.87664934353
14939,316485.79780975875
13572,216267.1320822131
